@relation Gestures

@attribute Mean_GyroX numeric
@attribute Max_GyroX numeric
@attribute Min_Gyrox numeric
@attribute RMS_Gyrox numeric
@attribute Mean_AcclY numeric
@attribute Max_AcclY numeric
@attribute Min_AcclY numeric
@attribute RMS_AcclY numeric
@attribute Mean_AcclZ numeric
@attribute Max_AcclZ numeric
@attribute Min_AcclZ numeric
@attribute RMS_AcclZ numeric
@attribute Mean_AcclX numeric
@attribute Max_AcclX numeric
@attribute Min_AcclX numeric
@attribute RMS_AcclX numeric
@attribute Mean_GyroY numeric
@attribute Max_GyroY numeric
@attribute Min_GyroY numeric
@attribute RMS_GyroY numeric
@attribute Mean_GyroZ numeric
@attribute Max_GyroZ numeric
@attribute Min_GyroZ numeric
@attribute RMS_GyroZ numeric
@attribute result {straight,forward,straight_to_forward,forward_to_straight}

@data
-0.02944,0.014863,-0.084155,0.038197,-16.515511,-15.643553,-17.398115,16.523241,8.313437,8.851336,7.742285,8.320256,-74.017693,-73.268219,-74.813995,74.018478,0.000533,0.042802,-0.059079,0.023695,0.017454,0.045775,-0.032257,0.023348,straight
-0.02944,0.014863,-0.084155,0.038197,-16.515511,-15.643553,-17.398115,16.523241,8.313437,8.851336,7.742285,8.320256,-74.017693,-73.268219,-74.813995,74.018478,0.000533,0.042802,-0.059079,0.023695,0.017454,0.045775,-0.032257,0.023348,straight
-0.02944,0.014863,-0.084155,0.038197,-16.515511,-15.643553,-17.398115,16.523241,8.313437,8.851336,7.742285,8.320256,-74.017693,-73.268219,-74.813995,74.018478,0.000533,0.042802,-0.059079,0.023695,0.017454,0.045775,-0.032257,0.023348,straight
-0.02944,0.014863,-0.084155,0.038197,-16.515511,-15.643553,-17.398115,16.523241,8.313437,8.851336,7.742285,8.320256,-74.017693,-73.268219,-74.813995,74.018478,0.000533,0.042802,-0.059079,0.023695,0.017454,0.045775,-0.032257,0.023348,straight
-0.004255,0.024904,-0.015244,0.00965,-16.325247,-16.124334,-16.499763,16.325462,8.558155,8.772802,8.322669,8.558779,-74.059616,-73.814125,-74.337051,74.059708,-0.003266,0.008233,-0.015336,0.006718,0.001269,0.01347,-0.010339,0.00555,straight
-0.004255,0.024904,-0.015244,0.00965,-16.325247,-16.124334,-16.499763,16.325462,8.558155,8.772802,8.322669,8.558779,-74.059616,-73.814125,-74.337051,74.059708,-0.003266,0.008233,-0.015336,0.006718,0.001269,0.01347,-0.010339,0.00555,straight
-0.004255,0.024904,-0.015244,0.00965,-16.325247,-16.124334,-16.499763,16.325462,8.558155,8.772802,8.322669,8.558779,-74.059616,-73.814125,-74.337051,74.059708,-0.003266,0.008233,-0.015336,0.006718,0.001269,0.01347,-0.010339,0.00555,straight
-0.004255,0.024904,-0.015244,0.00965,-16.325247,-16.124334,-16.499763,16.325462,8.558155,8.772802,8.322669,8.558779,-74.059616,-73.814125,-74.337051,74.059708,-0.003266,0.008233,-0.015336,0.006718,0.001269,0.01347,-0.010339,0.00555,straight
0.002347,0.095425,-0.087004,0.050785,-16.71102,-14.787343,-18.248577,16.73455,8.209907,11.366333,5.359454,8.391277,-73.962585,-72.333473,-75.804291,73.967735,-0.003337,0.120208,-0.101104,0.05737,0.012503,0.117415,-0.086746,0.046753,straight
0.002347,0.095425,-0.087004,0.050785,-16.71102,-14.787343,-18.248577,16.73455,8.209907,11.366333,5.359454,8.391277,-73.962585,-72.333473,-75.804291,73.967735,-0.003337,0.120208,-0.101104,0.05737,0.012503,0.117415,-0.086746,0.046753,straight
0.002347,0.095425,-0.087004,0.050785,-16.71102,-14.787343,-18.248577,16.73455,8.209907,11.366333,5.359454,8.391277,-73.962585,-72.333473,-75.804291,73.967735,-0.003337,0.120208,-0.101104,0.05737,0.012503,0.117415,-0.086746,0.046753,straight
0.002347,0.095425,-0.087004,0.050785,-16.71102,-14.787343,-18.248577,16.73455,8.209907,11.366333,5.359454,8.391277,-73.962585,-72.333473,-75.804291,73.967735,-0.003337,0.120208,-0.101104,0.05737,0.012503,0.117415,-0.086746,0.046753,straight
-0.020473,0.042174,-0.086778,0.036405,-15.43,-10.738063,-18.677641,15.539413,8.723881,12.226375,6.640896,8.833131,-74.410896,-72.233864,-76.396164,74.415604,-0.004259,0.205177,-0.188644,0.081446,0.016621,0.16197,-0.102579,0.058153,straight
-0.020473,0.042174,-0.086778,0.036405,-15.43,-10.738063,-18.677641,15.539413,8.723881,12.226375,6.640896,8.833131,-74.410896,-72.233864,-76.396164,74.415604,-0.004259,0.205177,-0.188644,0.081446,0.016621,0.16197,-0.102579,0.058153,straight
-0.020473,0.042174,-0.086778,0.036405,-15.43,-10.738063,-18.677641,15.539413,8.723881,12.226375,6.640896,8.833131,-74.410896,-72.233864,-76.396164,74.415604,-0.004259,0.205177,-0.188644,0.081446,0.016621,0.16197,-0.102579,0.058153,straight
-0.020473,0.042174,-0.086778,0.036405,-15.43,-10.738063,-18.677641,15.539413,8.723881,12.226375,6.640896,8.833131,-74.410896,-72.233864,-76.396164,74.415604,-0.004259,0.205177,-0.188644,0.081446,0.016621,0.16197,-0.102579,0.058153,straight
0.015803,0.068527,-0.023673,0.029147,-13.391742,-12.638198,-13.860262,13.394562,8.374657,9.577295,7.476037,8.403152,-74.779099,-74.442398,-75.302437,74.77935,-0.01362,0.046557,-0.064326,0.029304,-0.001976,0.036587,-0.058942,0.023268,straight
0.015803,0.068527,-0.023673,0.029147,-13.391742,-12.638198,-13.860262,13.394562,8.374657,9.577295,7.476037,8.403152,-74.779099,-74.442398,-75.302437,74.77935,-0.01362,0.046557,-0.064326,0.029304,-0.001976,0.036587,-0.058942,0.023268,straight
0.015803,0.068527,-0.023673,0.029147,-13.391742,-12.638198,-13.860262,13.394562,8.374657,9.577295,7.476037,8.403152,-74.779099,-74.442398,-75.302437,74.77935,-0.01362,0.046557,-0.064326,0.029304,-0.001976,0.036587,-0.058942,0.023268,straight
0.015803,0.068527,-0.023673,0.029147,-13.391742,-12.638198,-13.860262,13.394562,8.374657,9.577295,7.476037,8.403152,-74.779099,-74.442398,-75.302437,74.77935,-0.01362,0.046557,-0.064326,0.029304,-0.001976,0.036587,-0.058942,0.023268,straight
-0.007394,0.022254,-0.03394,0.015231,-14.077911,-13.534632,-14.511516,14.07981,8.101319,9.43172,7.510515,8.11132,-74.645515,-74.218292,-75.108978,74.645798,0.00707,0.09022,-0.053739,0.039153,-0.001068,0.047719,-0.05271,0.028908,straight
-0.007394,0.022254,-0.03394,0.015231,-14.077911,-13.534632,-14.511516,14.07981,8.101319,9.43172,7.510515,8.11132,-74.645515,-74.218292,-75.108978,74.645798,0.00707,0.09022,-0.053739,0.039153,-0.001068,0.047719,-0.05271,0.028908,straight
-0.007394,0.022254,-0.03394,0.015231,-14.077911,-13.534632,-14.511516,14.07981,8.101319,9.43172,7.510515,8.11132,-74.645515,-74.218292,-75.108978,74.645798,0.00707,0.09022,-0.053739,0.039153,-0.001068,0.047719,-0.05271,0.028908,straight
-0.007394,0.022254,-0.03394,0.015231,-14.077911,-13.534632,-14.511516,14.07981,8.101319,9.43172,7.510515,8.11132,-74.645515,-74.218292,-75.108978,74.645798,0.00707,0.09022,-0.053739,0.039153,-0.001068,0.047719,-0.05271,0.028908,straight
-0.006793,0.043173,-0.059134,0.025433,-12.595773,-11.442952,-14.042231,12.607866,7.296193,8.236473,6.851597,7.303729,-75.005867,-74.23362,-75.562943,75.00634,0.006826,0.040964,-0.024551,0.01911,0.006206,0.1545,-0.066439,0.046252,straight
-0.006793,0.043173,-0.059134,0.025433,-12.595773,-11.442952,-14.042231,12.607866,7.296193,8.236473,6.851597,7.303729,-75.005867,-74.23362,-75.562943,75.00634,0.006826,0.040964,-0.024551,0.01911,0.006206,0.1545,-0.066439,0.046252,straight
-0.006793,0.043173,-0.059134,0.025433,-12.595773,-11.442952,-14.042231,12.607866,7.296193,8.236473,6.851597,7.303729,-75.005867,-74.23362,-75.562943,75.00634,0.006826,0.040964,-0.024551,0.01911,0.006206,0.1545,-0.066439,0.046252,straight
-0.006793,0.043173,-0.059134,0.025433,-12.595773,-11.442952,-14.042231,12.607866,7.296193,8.236473,6.851597,7.303729,-75.005867,-74.23362,-75.562943,75.00634,0.006826,0.040964,-0.024551,0.01911,0.006206,0.1545,-0.066439,0.046252,straight
-0.004227,0.014131,-0.034526,0.010992,-12.190229,-11.690046,-12.87763,12.192749,6.539799,7.023988,6.344001,6.540908,-75.190109,-74.925095,-75.564857,75.190231,-0.000328,0.009991,-0.0123,0.006064,0.004578,0.053232,-0.023561,0.017812,straight
-0.004227,0.014131,-0.034526,0.010992,-12.190229,-11.690046,-12.87763,12.192749,6.539799,7.023988,6.344001,6.540908,-75.190109,-74.925095,-75.564857,75.190231,-0.000328,0.009991,-0.0123,0.006064,0.004578,0.053232,-0.023561,0.017812,straight
-0.004227,0.014131,-0.034526,0.010992,-12.190229,-11.690046,-12.87763,12.192749,6.539799,7.023988,6.344001,6.540908,-75.190109,-74.925095,-75.564857,75.190231,-0.000328,0.009991,-0.0123,0.006064,0.004578,0.053232,-0.023561,0.017812,straight
-0.004227,0.014131,-0.034526,0.010992,-12.190229,-11.690046,-12.87763,12.192749,6.539799,7.023988,6.344001,6.540908,-75.190109,-74.925095,-75.564857,75.190231,-0.000328,0.009991,-0.0123,0.006064,0.004578,0.053232,-0.023561,0.017812,straight
0.0114,0.044105,-0.00543,0.016289,-12.56945,-12.1057,-13.258807,12.573056,7.185041,7.648427,6.817119,7.188448,-75.055847,-74.785263,-75.312012,75.056007,-0.005916,0.007914,-0.021794,0.0093,-0.008719,0.007785,-0.045293,0.014549,straight
0.0114,0.044105,-0.00543,0.016289,-12.56945,-12.1057,-13.258807,12.573056,7.185041,7.648427,6.817119,7.188448,-75.055847,-74.785263,-75.312012,75.056007,-0.005916,0.007914,-0.021794,0.0093,-0.008719,0.007785,-0.045293,0.014549,straight
0.0114,0.044105,-0.00543,0.016289,-12.56945,-12.1057,-13.258807,12.573056,7.185041,7.648427,6.817119,7.188448,-75.055847,-74.785263,-75.312012,75.056007,-0.005916,0.007914,-0.021794,0.0093,-0.008719,0.007785,-0.045293,0.014549,straight
0.0114,0.044105,-0.00543,0.016289,-12.56945,-12.1057,-13.258807,12.573056,7.185041,7.648427,6.817119,7.188448,-75.055847,-74.785263,-75.312012,75.056007,-0.005916,0.007914,-0.021794,0.0093,-0.008719,0.007785,-0.045293,0.014549,straight
-0.005621,0.007287,-0.017947,0.008226,-12.945208,-12.703323,-13.16878,12.945621,8.562792,8.970095,7.922338,8.566764,-74.864182,-74.664597,-75.112808,74.864265,0.004672,0.026423,-0.006308,0.009265,0.001986,0.019689,-0.009633,0.006758,straight
-0.005621,0.007287,-0.017947,0.008226,-12.945208,-12.703323,-13.16878,12.945621,8.562792,8.970095,7.922338,8.566764,-74.864182,-74.664597,-75.112808,74.864265,0.004672,0.026423,-0.006308,0.009265,0.001986,0.019689,-0.009633,0.006758,straight
-0.005621,0.007287,-0.017947,0.008226,-12.945208,-12.703323,-13.16878,12.945621,8.562792,8.970095,7.922338,8.566764,-74.864182,-74.664597,-75.112808,74.864265,0.004672,0.026423,-0.006308,0.009265,0.001986,0.019689,-0.009633,0.006758,straight
-0.005621,0.007287,-0.017947,0.008226,-12.945208,-12.703323,-13.16878,12.945621,8.562792,8.970095,7.922338,8.566764,-74.864182,-74.664597,-75.112808,74.864265,0.004672,0.026423,-0.006308,0.009265,0.001986,0.019689,-0.009633,0.006758,straight
-0.015383,0.072309,-0.131506,0.050278,-13.238063,-10.466067,-16.229683,13.346209,7.383577,10.768709,4.631579,7.576116,-74.889397,-73.369736,-76.252502,74.892586,0.006368,0.193006,-0.251749,0.112868,-0.008702,0.212372,-0.217935,0.103227,straight
-0.015383,0.072309,-0.131506,0.050278,-13.238063,-10.466067,-16.229683,13.346209,7.383577,10.768709,4.631579,7.576116,-74.889397,-73.369736,-76.252502,74.892586,0.006368,0.193006,-0.251749,0.112868,-0.008702,0.212372,-0.217935,0.103227,straight
-0.015383,0.072309,-0.131506,0.050278,-13.238063,-10.466067,-16.229683,13.346209,7.383577,10.768709,4.631579,7.576116,-74.889397,-73.369736,-76.252502,74.892586,0.006368,0.193006,-0.251749,0.112868,-0.008702,0.212372,-0.217935,0.103227,straight
-0.015383,0.072309,-0.131506,0.050278,-13.238063,-10.466067,-16.229683,13.346209,7.383577,10.768709,4.631579,7.576116,-74.889397,-73.369736,-76.252502,74.892586,0.006368,0.193006,-0.251749,0.112868,-0.008702,0.212372,-0.217935,0.103227,straight
0.004126,0.052494,-0.058548,0.019615,-12.898203,-11.89883,-14.362112,12.90978,6.030096,7.278745,5.087459,6.063424,-75.086998,-74.292992,-75.982437,75.087769,0.014123,0.113869,-0.115566,0.049579,-0.000385,0.174754,-0.178254,0.074908,straight
0.004126,0.052494,-0.058548,0.019615,-12.898203,-11.89883,-14.362112,12.90978,6.030096,7.278745,5.087459,6.063424,-75.086998,-74.292992,-75.982437,75.087769,0.014123,0.113869,-0.115566,0.049579,-0.000385,0.174754,-0.178254,0.074908,straight
0.004126,0.052494,-0.058548,0.019615,-12.898203,-11.89883,-14.362112,12.90978,6.030096,7.278745,5.087459,6.063424,-75.086998,-74.292992,-75.982437,75.087769,0.014123,0.113869,-0.115566,0.049579,-0.000385,0.174754,-0.178254,0.074908,straight
0.004126,0.052494,-0.058548,0.019615,-12.898203,-11.89883,-14.362112,12.90978,6.030096,7.278745,5.087459,6.063424,-75.086998,-74.292992,-75.982437,75.087769,0.014123,0.113869,-0.115566,0.049579,-0.000385,0.174754,-0.178254,0.074908,straight
0.015814,0.120459,-0.057602,0.052497,-2.852118,4.146968,-13.938795,7.402832,10.572087,16.350357,5.888121,11.049434,-75.580498,-73.915642,-77.076149,75.586418,-0.125756,0.05428,-0.226555,0.141401,0.170934,0.388596,-0.154444,0.234882,forward
0.015814,0.120459,-0.057602,0.052497,-2.852118,4.146968,-13.938795,7.402832,10.572087,16.350357,5.888121,11.049434,-75.580498,-73.915642,-77.076149,75.586418,-0.125756,0.05428,-0.226555,0.141401,0.170934,0.388596,-0.154444,0.234882,forward
0.015814,0.120459,-0.057602,0.052497,-2.852118,4.146968,-13.938795,7.402832,10.572087,16.350357,5.888121,11.049434,-75.580498,-73.915642,-77.076149,75.586418,-0.125756,0.05428,-0.226555,0.141401,0.170934,0.388596,-0.154444,0.234882,forward
0.015814,0.120459,-0.057602,0.052497,-2.852118,4.146968,-13.938795,7.402832,10.572087,16.350357,5.888121,11.049434,-75.580498,-73.915642,-77.076149,75.586418,-0.125756,0.05428,-0.226555,0.141401,0.170934,0.388596,-0.154444,0.234882,forward
-0.011025,0.024704,-0.041463,0.021941,-0.260483,0.946237,-1.482565,0.85509,16.957783,18.307957,15.779551,16.972063,-75.144165,-74.480698,-75.87133,75.145241,0.032823,0.09046,-0.039505,0.042963,-0.026019,0.00893,-0.067304,0.0303,forward
-0.011025,0.024704,-0.041463,0.021941,-0.260483,0.946237,-1.482565,0.85509,16.957783,18.307957,15.779551,16.972063,-75.144165,-74.480698,-75.87133,75.145241,0.032823,0.09046,-0.039505,0.042963,-0.026019,0.00893,-0.067304,0.0303,forward
-0.011025,0.024704,-0.041463,0.021941,-0.260483,0.946237,-1.482565,0.85509,16.957783,18.307957,15.779551,16.972063,-75.144165,-74.480698,-75.87133,75.145241,0.032823,0.09046,-0.039505,0.042963,-0.026019,0.00893,-0.067304,0.0303,forward
-0.011025,0.024704,-0.041463,0.021941,-0.260483,0.946237,-1.482565,0.85509,16.957783,18.307957,15.779551,16.972063,-75.144165,-74.480698,-75.87133,75.145241,0.032823,0.09046,-0.039505,0.042963,-0.026019,0.00893,-0.067304,0.0303,forward
0.021197,0.092988,-0.037322,0.036395,-2.526069,-0.808324,-4.204432,2.725391,12.72765,14.199297,9.217188,12.778316,-75.832947,-70.774292,-79.119949,75.843521,0.038015,0.153764,-0.070664,0.062904,-0.013416,0.069358,-0.11451,0.045833,forward
0.021197,0.092988,-0.037322,0.036395,-2.526069,-0.808324,-4.204432,2.725391,12.72765,14.199297,9.217188,12.778316,-75.832947,-70.774292,-79.119949,75.843521,0.038015,0.153764,-0.070664,0.062904,-0.013416,0.069358,-0.11451,0.045833,forward
0.021197,0.092988,-0.037322,0.036395,-2.526069,-0.808324,-4.204432,2.725391,12.72765,14.199297,9.217188,12.778316,-75.832947,-70.774292,-79.119949,75.843521,0.038015,0.153764,-0.070664,0.062904,-0.013416,0.069358,-0.11451,0.045833,forward
0.021197,0.092988,-0.037322,0.036395,-2.526069,-0.808324,-4.204432,2.725391,12.72765,14.199297,9.217188,12.778316,-75.832947,-70.774292,-79.119949,75.843521,0.038015,0.153764,-0.070664,0.062904,-0.013416,0.069358,-0.11451,0.045833,forward
-0.008261,0.059965,-0.126819,0.050334,-3.191633,-1.262287,-4.581778,3.265336,11.555887,12.477301,9.879938,11.572947,-75.87719,-72.005936,-78.589371,75.887749,-0.001489,0.120154,-0.175674,0.072718,0.006708,0.097747,-0.087199,0.049563,forward
-0.008261,0.059965,-0.126819,0.050334,-3.191633,-1.262287,-4.581778,3.265336,11.555887,12.477301,9.879938,11.572947,-75.87719,-72.005936,-78.589371,75.887749,-0.001489,0.120154,-0.175674,0.072718,0.006708,0.097747,-0.087199,0.049563,forward
-0.008261,0.059965,-0.126819,0.050334,-3.191633,-1.262287,-4.581778,3.265336,11.555887,12.477301,9.879938,11.572947,-75.87719,-72.005936,-78.589371,75.887749,-0.001489,0.120154,-0.175674,0.072718,0.006708,0.097747,-0.087199,0.049563,forward
-0.008261,0.059965,-0.126819,0.050334,-3.191633,-1.262287,-4.581778,3.265336,11.555887,12.477301,9.879938,11.572947,-75.87719,-72.005936,-78.589371,75.887749,-0.001489,0.120154,-0.175674,0.072718,0.006708,0.097747,-0.087199,0.049563,forward
0.018955,0.168983,-0.048334,0.055132,-3.991165,-1.643464,-9.24209,4.508127,11.442107,14.254847,7.307475,11.605666,-76.062332,-62.52824,-90.83873,76.324638,-0.000767,0.564709,-0.566352,0.261178,-0.003077,0.361245,-0.384012,0.152843,forward
0.018955,0.168983,-0.048334,0.055132,-3.991165,-1.643464,-9.24209,4.508127,11.442107,14.254847,7.307475,11.605666,-76.062332,-62.52824,-90.83873,76.324638,-0.000767,0.564709,-0.566352,0.261178,-0.003077,0.361245,-0.384012,0.152843,forward
0.018955,0.168983,-0.048334,0.055132,-3.991165,-1.643464,-9.24209,4.508127,11.442107,14.254847,7.307475,11.605666,-76.062332,-62.52824,-90.83873,76.324638,-0.000767,0.564709,-0.566352,0.261178,-0.003077,0.361245,-0.384012,0.152843,forward
0.018955,0.168983,-0.048334,0.055132,-3.991165,-1.643464,-9.24209,4.508127,11.442107,14.254847,7.307475,11.605666,-76.062332,-62.52824,-90.83873,76.324638,-0.000767,0.564709,-0.566352,0.261178,-0.003077,0.361245,-0.384012,0.152843,forward
0.003211,0.061736,-0.11096,0.045509,-3.433192,-1.319751,-5.399678,3.552498,12.432842,14.432985,9.378087,12.47067,-75.511848,-68.280357,-81.765198,75.572502,-0.034558,0.270878,-0.361805,0.145909,0.005676,0.13932,-0.141967,0.063773,forward
0.003211,0.061736,-0.11096,0.045509,-3.433192,-1.319751,-5.399678,3.552498,12.432842,14.432985,9.378087,12.47067,-75.511848,-68.280357,-81.765198,75.572502,-0.034558,0.270878,-0.361805,0.145909,0.005676,0.13932,-0.141967,0.063773,forward
0.003211,0.061736,-0.11096,0.045509,-3.433192,-1.319751,-5.399678,3.552498,12.432842,14.432985,9.378087,12.47067,-75.511848,-68.280357,-81.765198,75.572502,-0.034558,0.270878,-0.361805,0.145909,0.005676,0.13932,-0.141967,0.063773,forward
0.003211,0.061736,-0.11096,0.045509,-3.433192,-1.319751,-5.399678,3.552498,12.432842,14.432985,9.378087,12.47067,-75.511848,-68.280357,-81.765198,75.572502,-0.034558,0.270878,-0.361805,0.145909,0.005676,0.13932,-0.141967,0.063773,forward
0.009614,0.067648,-0.066085,0.028872,-2.285142,-1.191415,-3.647034,2.389366,10.936335,12.000349,9.494929,10.963054,-76.08638,-75.327332,-77.330917,76.087479,0.009345,0.173312,-0.082315,0.05849,-0.022148,0.09864,-0.097785,0.049819,forward
0.009614,0.067648,-0.066085,0.028872,-2.285142,-1.191415,-3.647034,2.389366,10.936335,12.000349,9.494929,10.963054,-76.08638,-75.327332,-77.330917,76.087479,0.009345,0.173312,-0.082315,0.05849,-0.022148,0.09864,-0.097785,0.049819,forward
0.009614,0.067648,-0.066085,0.028872,-2.285142,-1.191415,-3.647034,2.389366,10.936335,12.000349,9.494929,10.963054,-76.08638,-75.327332,-77.330917,76.087479,0.009345,0.173312,-0.082315,0.05849,-0.022148,0.09864,-0.097785,0.049819,forward
0.009614,0.067648,-0.066085,0.028872,-2.285142,-1.191415,-3.647034,2.389366,10.936335,12.000349,9.494929,10.963054,-76.08638,-75.327332,-77.330917,76.087479,0.009345,0.173312,-0.082315,0.05849,-0.022148,0.09864,-0.097785,0.049819,forward
-0.008974,0.028259,-0.045205,0.020219,-4.257204,-3.173915,-5.292414,4.271226,10.547417,11.473598,9.726701,10.560487,-75.975723,-75.449936,-76.629852,75.976112,-0.015791,0.03155,-0.061157,0.028878,0.009688,0.071675,-0.034853,0.027066,forward
-0.008974,0.028259,-0.045205,0.020219,-4.257204,-3.173915,-5.292414,4.271226,10.547417,11.473598,9.726701,10.560487,-75.975723,-75.449936,-76.629852,75.976112,-0.015791,0.03155,-0.061157,0.028878,0.009688,0.071675,-0.034853,0.027066,forward
-0.008974,0.028259,-0.045205,0.020219,-4.257204,-3.173915,-5.292414,4.271226,10.547417,11.473598,9.726701,10.560487,-75.975723,-75.449936,-76.629852,75.976112,-0.015791,0.03155,-0.061157,0.028878,0.009688,0.071675,-0.034853,0.027066,forward
-0.008974,0.028259,-0.045205,0.020219,-4.257204,-3.173915,-5.292414,4.271226,10.547417,11.473598,9.726701,10.560487,-75.975723,-75.449936,-76.629852,75.976112,-0.015791,0.03155,-0.061157,0.028878,0.009688,0.071675,-0.034853,0.027066,forward
-0.010203,0.008538,-0.034219,0.015131,-2.264513,-1.507466,-4.325107,2.398283,14.318204,15.285362,12.366201,14.346895,-75.57267,-75.076416,-76.036057,75.572899,-0.027876,0.030751,-0.09691,0.048965,0.026313,0.078546,-0.027117,0.040241,forward
-0.010203,0.008538,-0.034219,0.015131,-2.264513,-1.507466,-4.325107,2.398283,14.318204,15.285362,12.366201,14.346895,-75.57267,-75.076416,-76.036057,75.572899,-0.027876,0.030751,-0.09691,0.048965,0.026313,0.078546,-0.027117,0.040241,forward
-0.010203,0.008538,-0.034219,0.015131,-2.264513,-1.507466,-4.325107,2.398283,14.318204,15.285362,12.366201,14.346895,-75.57267,-75.076416,-76.036057,75.572899,-0.027876,0.030751,-0.09691,0.048965,0.026313,0.078546,-0.027117,0.040241,forward
-0.010203,0.008538,-0.034219,0.015131,-2.264513,-1.507466,-4.325107,2.398283,14.318204,15.285362,12.366201,14.346895,-75.57267,-75.076416,-76.036057,75.572899,-0.027876,0.030751,-0.09691,0.048965,0.026313,0.078546,-0.027117,0.040241,forward
-0.020657,-0.007534,-0.036749,0.022041,-2.923354,-2.572462,-3.260111,2.926194,14.438672,14.971228,13.75491,14.443692,-75.486488,-75.306267,-75.804283,75.486565,0.009269,0.0234,-0.007293,0.011786,0.002434,0.014589,-0.006357,0.005546,forward
-0.020657,-0.007534,-0.036749,0.022041,-2.923354,-2.572462,-3.260111,2.926194,14.438672,14.971228,13.75491,14.443692,-75.486488,-75.306267,-75.804283,75.486565,0.009269,0.0234,-0.007293,0.011786,0.002434,0.014589,-0.006357,0.005546,forward
-0.020657,-0.007534,-0.036749,0.022041,-2.923354,-2.572462,-3.260111,2.926194,14.438672,14.971228,13.75491,14.443692,-75.486488,-75.306267,-75.804283,75.486565,0.009269,0.0234,-0.007293,0.011786,0.002434,0.014589,-0.006357,0.005546,forward
-0.020657,-0.007534,-0.036749,0.022041,-2.923354,-2.572462,-3.260111,2.926194,14.438672,14.971228,13.75491,14.443692,-75.486488,-75.306267,-75.804283,75.486565,0.009269,0.0234,-0.007293,0.011786,0.002434,0.014589,-0.006357,0.005546,forward
-0.00513,0.009963,-0.024978,0.010186,-3.543524,-2.62801,-3.980324,3.557703,12.43246,12.829744,12.103785,12.433847,-75.79351,-75.365646,-76.21611,75.793716,0.000236,0.047982,-0.059638,0.024471,0.006854,0.060037,-0.038968,0.023422,forward
-0.00513,0.009963,-0.024978,0.010186,-3.543524,-2.62801,-3.980324,3.557703,12.43246,12.829744,12.103785,12.433847,-75.79351,-75.365646,-76.21611,75.793716,0.000236,0.047982,-0.059638,0.024471,0.006854,0.060037,-0.038968,0.023422,forward
-0.00513,0.009963,-0.024978,0.010186,-3.543524,-2.62801,-3.980324,3.557703,12.43246,12.829744,12.103785,12.433847,-75.79351,-75.365646,-76.21611,75.793716,0.000236,0.047982,-0.059638,0.024471,0.006854,0.060037,-0.038968,0.023422,forward
-0.00513,0.009963,-0.024978,0.010186,-3.543524,-2.62801,-3.980324,3.557703,12.43246,12.829744,12.103785,12.433847,-75.79351,-75.365646,-76.21611,75.793716,0.000236,0.047982,-0.059638,0.024471,0.006854,0.060037,-0.038968,0.023422,forward
0.00623,0.043905,-0.018493,0.014426,-3.608975,-2.980454,-4.242742,3.624369,12.479713,12.938925,11.442951,12.484604,-75.729225,-75.287109,-76.306137,75.729546,0.000124,0.037555,-0.044405,0.018005,-0.004806,0.030528,-0.048582,0.015707,forward
0.00623,0.043905,-0.018493,0.014426,-3.608975,-2.980454,-4.242742,3.624369,12.479713,12.938925,11.442951,12.484604,-75.729225,-75.287109,-76.306137,75.729546,0.000124,0.037555,-0.044405,0.018005,-0.004806,0.030528,-0.048582,0.015707,forward
0.00623,0.043905,-0.018493,0.014426,-3.608975,-2.980454,-4.242742,3.624369,12.479713,12.938925,11.442951,12.484604,-75.729225,-75.287109,-76.306137,75.729546,0.000124,0.037555,-0.044405,0.018005,-0.004806,0.030528,-0.048582,0.015707,forward
0.00623,0.043905,-0.018493,0.014426,-3.608975,-2.980454,-4.242742,3.624369,12.479713,12.938925,11.442951,12.484604,-75.729225,-75.287109,-76.306137,75.729546,0.000124,0.037555,-0.044405,0.018005,-0.004806,0.030528,-0.048582,0.015707,forward
0.006385,0.03561,-0.030584,0.016447,-4.159074,-3.578077,-5.895783,4.192677,12.660496,13.23199,11.601935,12.664193,-75.654343,-75.078331,-76.294647,75.654831,0.006023,0.066278,-0.030623,0.023882,-0.01232,0.020994,-0.067837,0.025654,forward
0.006385,0.03561,-0.030584,0.016447,-4.159074,-3.578077,-5.895783,4.192677,12.660496,13.23199,11.601935,12.664193,-75.654343,-75.078331,-76.294647,75.654831,0.006023,0.066278,-0.030623,0.023882,-0.01232,0.020994,-0.067837,0.025654,forward
0.006385,0.03561,-0.030584,0.016447,-4.159074,-3.578077,-5.895783,4.192677,12.660496,13.23199,11.601935,12.664193,-75.654343,-75.078331,-76.294647,75.654831,0.006023,0.066278,-0.030623,0.023882,-0.01232,0.020994,-0.067837,0.025654,forward
0.006385,0.03561,-0.030584,0.016447,-4.159074,-3.578077,-5.895783,4.192677,12.660496,13.23199,11.601935,12.664193,-75.654343,-75.078331,-76.294647,75.654831,0.006023,0.066278,-0.030623,0.023882,-0.01232,0.020994,-0.067837,0.025654,forward
0.007236,0.093668,-0.083542,0.041873,-5.568642,-4.148884,-7.55457,5.637734,12.208064,14.191635,10.864484,12.234507,-75.589592,-74.331299,-76.936333,75.591339,-0.011755,0.05934,-0.072754,0.037143,-0.018714,0.04744,-0.088211,0.039906,forward
